shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs,shopindex
10328535,0.0,0.0,0.0,0.0,6.0,0.0,1.0,346.0,1515.0,1575.0,4.0,0,0.62,10328535
10575765,0.0,0.0,0.0,0.0,3.0,0.0,2.0,313.0,1164.0,509.0,1.0,0,0.95,10575765
10584990,0.0,0.0,0.0,0.0,15.0,0.0,12.0,302.0,984.0,535.0,4.0,0,0.95,10584990
10670580,1.0,0.0,0.0,0.0,6.0,0.0,1.0,775.0,9294.0,405.0,4.0,0,0.8,10670580
10678815,0.0,0.0,0.0,0.0,9.0,0.0,2.0,478.0,1074.0,483.0,4.0,0,0.97,10678815
10717830,0.0,0.0,0.0,0.0,20.0,0.0,11.0,280.0,1245.0,405.0,4.605263157894738,0,0.93,10717830
10812510,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1391.0,2301.0,405.0,1.0,0,0.52,10812510
10862685,0.0,0.0,0.0,0.0,2.0,0.0,28.0,357.0,1647.0,847.0,4.0,0,0.9,10862685
10918890,0.0,0.0,0.0,0.0,16.0,0.0,6.0,511.0,9645.0,2056.0,3.0,0,0.75,10918890
10963890,0.0,0.0,0.0,0.0,9.0,0.0,4.0,2073.0,34530.0,2706.0,4.0,0,0.85,10963890
11072205,0.0,0.0,0.0,0.0,18.0,0.0,1.0,247.0,1257.0,405.0,5.0,0,0.88,11072205
11156175,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1005.0,405.0,4.454887218045113,0,0.93,11156175
11221695,0.0,0.0,0.0,0.0,8.0,0.0,1.0,269.0,1038.0,405.0,4.7293233082706765,0,0.93,11221695
11282625,0.0,0.0,0.0,0.0,9.0,0.0,1.0,247.0,22770.0,431.0,4.0,0,0.87,11282625
11312325,0.0,0.0,0.0,0.0,13.0,0.0,3.0,2007.0,3342.0,886.0,3.0,0,0.62,11312325
11344500,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,987.0,405.0,4.81954887218045,0,0.95,11344500
11383740,0.0,0.0,0.0,0.0,0.0,0.0,20.0,885.0,1755.0,6125.0,4.0,1,0.82,11383740
11462760,0.0,0.0,0.0,0.0,14.0,0.0,15.0,1094.0,12201.0,7737.0,4.0,0,0.66,11462760
11472975,0.0,0.0,0.0,0.0,20.0,0.0,3.0,489.0,1272.0,496.0,4.0,0,0.91,11472975
11502720,0.0,0.0,0.0,0.0,8.0,0.0,1.0,258.0,1023.0,405.0,4.845864661654135,0,0.94,11502720
11505510,0.0,0.0,0.0,0.0,8.0,0.0,1.0,423.0,1548.0,405.0,5.0,0,0.93,11505510
11520675,0.0,0.0,0.0,0.0,9.0,0.0,1.0,258.0,1251.0,405.0,1.0,0,0.92,11520675
11564235,0.0,0.0,0.0,0.0,8.0,0.0,1.0,489.0,1614.0,444.0,2.0,0,0.95,11564235
11596590,0.0,0.0,0.0,0.0,9.0,0.0,15.0,6891.0,8850.0,1874.0,2.0,0,0.52,11596590
11626605,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1044.0,405.0,3.0112781954887216,0,0.92,11626605
11653020,0.0,0.0,0.0,0.0,8.0,0.0,20.0,324.0,1047.0,405.0,4.0,0,0.86,11653020
11780730,0.0,0.0,0.0,0.0,8.0,0.0,3.0,269.0,1176.0,405.0,5.0,0,0.95,11780730
11894355,0.0,0.0,0.0,0.0,13.0,0.0,8.0,258.0,2910.0,405.0,1.0,0,0.84,11894355
11937285,0.0,0.0,0.0,0.0,6.0,0.0,1.0,566.0,1062.0,743.0,4.0,0,0.94,11937285
11953620,0.0,0.0,0.0,0.0,1.0,0.0,2.0,357.0,1062.0,405.0,5.0,0,0.9,11953620
11998755,0.0,0.0,0.0,0.0,6.0,0.0,7.0,390.0,38220.0,2576.0,4.0,0,0.84,11998755
12173895,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1599.0,405.0,3.4135338345864663,0,0.9,12173895
12211650,0.0,0.0,0.0,0.0,8.0,0.0,1.0,313.0,999.0,405.0,5.0,0,0.97,12211650
12350430,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1014.0,405.0,0.0,0,0.93,12350430
12380220,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1062.0,405.0,4.334586466165414,0,0.93,12380220
12418200,0.0,0.0,0.0,0.0,6.0,0.0,1.0,280.0,1647.0,405.0,2.0,0,0.88,12418200
12431250,0.0,0.0,0.0,0.0,8.0,0.0,6.0,302.0,1110.0,431.0,5.0,0,0.94,12431250
12458835,0.0,0.0,0.0,0.0,15.0,0.0,3.0,335.0,1116.0,1146.0,5.0,0,0.86,12458835
12482595,0.0,0.0,0.0,0.0,8.0,0.0,2.0,258.0,1299.0,405.0,5.0,0,0.9,12482595
12511755,0.0,0.0,0.0,0.0,6.0,0.0,1.0,709.0,1917.0,457.0,2.0,0,0.81,12511755
12577995,0.0,0.0,0.0,0.0,10.0,0.0,1.0,357.0,987.0,405.0,4.672932330827067,0,0.99,12577995
12590235,0.0,0.0,0.0,0.0,6.0,0.0,3.0,390.0,1014.0,444.0,5.0,0,0.96,12590235
12651975,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1056.0,405.0,3.6165413533834583,0,0.93,12651975
12661875,0.0,0.0,0.0,0.0,6.0,0.0,9.0,1072.0,15378.0,3200.0,4.0,0,0.78,12661875
12663360,0.0,0.0,0.0,0.0,6.0,0.0,1.0,951.0,4308.0,704.0,4.0,0,0.89,12663360
12678075,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,1011.0,405.0,4.80827067669173,0,0.95,12678075
12760335,0.0,0.0,0.0,0.0,8.0,0.0,1.0,764.0,1128.0,405.0,0.0,0,0.91,12760335
12766860,0.0,0.0,0.0,0.0,14.0,0.0,2.0,258.0,1008.0,405.0,4.721804511278195,0,1.0,12766860
12836025,0.0,0.0,0.0,0.0,4.0,0.0,6.0,764.0,1515.0,951.0,5.0,0,0.87,12836025
12914145,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1050.0,405.0,4.0,0,0.93,12914145
12991590,0.0,0.0,0.0,0.0,6.0,0.0,1.0,533.0,1260.0,405.0,4.699248120300752,0,0.91,12991590
13015350,0.0,0.0,0.0,0.0,9.0,0.0,1.0,434.0,3174.0,1835.0,5.0,0,0.54,13015350
13022190,0.0,0.0,0.0,0.0,14.0,0.0,16.0,456.0,10023.0,1172.0,2.0,0,0.82,13022190
13084380,0.0,0.0,0.0,0.0,9.0,0.0,4.0,258.0,1365.0,405.0,3.7180451127819545,0,0.9,13084380
13089645,0.0,0.0,0.0,0.0,6.0,0.0,1.0,280.0,1167.0,405.0,5.0,0,0.95,13089645
13159935,0.0,0.0,0.0,0.0,9.0,0.0,21.0,687.0,14559.0,14627.0,3.0,0,0.51,13159935
13178970,0.0,0.0,0.0,0.0,8.0,0.0,1.0,324.0,1227.0,405.0,5.0,0,0.95,13178970
13337595,0.0,0.0,0.0,0.0,9.0,0.0,6.0,313.0,1035.0,405.0,3.0,0,0.94,13337595
13402350,0.0,0.0,0.0,0.0,2.0,0.0,9.0,423.0,1161.0,405.0,4.0,0,0.94,13402350
13410450,0.0,0.0,0.0,0.0,8.0,0.0,2.0,984.0,1716.0,1328.0,4.0,0,0.64,13410450
13457115,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.0,1047.0,418.0,5.0,0,0.88,13457115
13507965,0.0,0.0,0.0,0.0,8.0,0.0,1.0,335.0,984.0,405.0,2.0,0,0.96,13507965
13627215,0.0,0.0,0.0,0.0,6.0,0.0,2.0,522.0,27750.0,405.0,4.0,0,0.89,13627215
13629780,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,1005.0,405.0,5.0,0,0.96,13629780
13688550,0.0,0.0,0.0,0.0,3.0,0.0,1.0,324.0,1035.0,405.0,5.0,0,0.95,13688550
13754610,0.0,0.0,0.0,0.0,8.0,0.0,3.0,313.0,1053.0,509.0,4.0,0,0.95,13754610
13798125,0.0,0.0,0.0,0.0,6.0,0.0,1.0,302.0,1041.0,405.0,3.0,0,0.89,13798125
13844340,0.0,0.0,0.0,0.0,5.0,0.0,13.0,1776.0,1338.0,2251.0,4.0,1,0.41,13844340
13926330,0.0,0.0,0.0,0.0,14.0,0.0,3.0,423.0,1086.0,587.0,5.0,0,0.97,13926330
13972950,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1392.0,405.0,0.0,0,0.89,13972950
14082840,0.0,0.0,0.0,0.0,0.0,0.0,5.0,324.0,1287.0,1679.0,4.0,1,0.44,14082840
14120685,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1026.0,405.0,4.319548872180452,0,0.93,14120685
14135040,1.0,0.0,0.0,0.0,20.0,0.0,29.0,3129.0,96012.0,30201.0,4.0,1,0.7,14135040
14144355,0.0,0.0,0.0,0.0,15.0,0.0,1.0,280.0,1098.0,418.0,2.0,0,0.94,14144355
14222790,0.0,0.0,0.0,0.0,2.0,0.0,3.0,291.0,981.0,405.0,0.0,0,0.89,14222790
14253210,0.0,0.0,0.0,0.0,6.0,0.0,1.0,247.0,1527.0,405.0,4.0,0,0.89,14253210
14253885,0.0,0.0,0.0,0.0,9.0,0.0,14.0,786.0,2589.0,2784.0,4.0,1,0.73,14253885
14279220,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,993.0,405.0,4.349624060150376,0,0.92,14279220
14284215,0.0,0.0,0.0,0.0,8.0,0.0,7.0,995.0,1263.0,1263.0,4.0,0,0.59,14284215
14372145,0.0,0.0,0.0,0.0,20.0,0.0,1.0,258.0,1005.0,405.0,4.860902255639098,0,0.95,14372145
14387085,1.0,0.0,1.0,0.0,20.0,0.0,30.0,8662.0,486765.0,770031.0,4.0,1,0.58,14387085
14446845,0.0,0.0,0.0,0.0,20.0,0.0,1.0,852.0,1179.0,1016.0,5.0,0,0.77,14446845
14448150,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1026.0,405.0,3.7142857142857144,0,0.93,14448150
14458815,0.0,0.0,1.0,0.0,1.0,0.0,27.0,2931.0,104703.0,39197.0,4.0,1,0.56,14458815
14530995,0.0,0.0,0.0,0.0,9.0,0.0,3.0,335.0,2115.0,4136.0,4.0,1,0.68,14530995
14724855,0.0,0.0,0.0,0.0,1.0,0.0,30.0,64762.0,33453.0,14185.0,4.0,1,0.32,14724855
14836410,0.0,0.0,0.0,0.0,1.0,0.0,1.0,324.0,1155.0,626.0,5.0,0,0.85,14836410
14836590,0.0,0.0,0.0,0.0,6.0,0.0,1.0,346.0,1200.0,405.0,4.0,0,0.92,14836590
14919075,0.0,0.0,0.0,0.0,8.0,0.0,1.0,291.0,1911.0,431.0,4.0,0,0.78,14919075
14936805,0.0,0.0,0.0,0.0,8.0,0.0,1.0,247.0,1017.0,405.0,5.0,0,0.95,14936805
14992380,0.0,0.0,0.0,0.0,6.0,0.0,4.0,434.0,1020.0,431.0,5.0,0,0.97,14992380
15004665,0.0,0.0,0.0,0.0,8.0,0.0,9.0,654.0,1104.0,652.0,5.0,0,0.93,15004665
15053625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,280.0,984.0,405.0,5.0,0,0.88,15053625
15057225,0.0,0.0,0.0,0.0,8.0,0.0,1.0,3338.0,7926.0,1341.0,3.0,0,0.73,15057225
15184035,0.0,0.0,0.0,0.0,8.0,0.0,7.0,577.0,1149.0,1003.0,5.0,0,0.95,15184035
15194430,0.0,0.0,0.0,0.0,8.0,0.0,12.0,676.0,1089.0,405.0,5.0,0,0.9,15194430
15208380,0.0,0.0,0.0,0.0,3.0,0.0,10.0,280.0,1047.0,405.0,5.0,0,0.96,15208380
15262830,0.0,0.0,0.0,0.0,9.0,0.0,1.0,478.0,1038.0,743.0,5.0,0,0.92,15262830
15304725,0.0,0.0,0.0,0.0,16.0,0.0,1.0,258.0,2124.0,405.0,3.263157894736842,0,0.8,15304725
15369795,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,975.0,405.0,0.0,0,0.9,15369795
15435135,0.0,0.0,0.0,0.0,8.0,0.0,1.0,610.0,2292.0,535.0,4.0,0,0.87,15435135
15438960,0.0,0.0,0.0,0.0,9.0,0.0,13.0,269.0,1116.0,1016.0,5.0,0,0.95,15438960
15483915,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1143.0,405.0,0.7781954887218046,0,0.92,15483915
15528555,0.0,0.0,0.0,0.0,6.0,0.0,1.0,313.0,1056.0,431.0,5.0,0,0.96,15528555
15531840,0.0,0.0,0.0,0.0,14.0,0.0,1.0,445.0,1014.0,444.0,4.0,0,0.98,15531840
15547320,0.0,0.0,0.0,0.0,0.0,0.0,5.0,456.0,6429.0,457.0,2.0,0,0.86,15547320
15548805,0.0,0.0,0.0,0.0,9.0,0.0,5.0,610.0,11715.0,3213.0,4.0,0,0.78,15548805
15549300,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1092.0,405.0,0.0,0,0.93,15549300
15558840,0.0,0.0,0.0,0.0,8.0,0.0,7.0,577.0,10968.0,20737.0,4.0,0,0.59,15558840
15742485,0.0,0.0,0.0,0.0,3.0,0.0,2.0,258.0,1026.0,535.0,5.0,0,0.93,15742485
15823755,0.0,0.0,0.0,0.0,2.0,0.0,9.0,522.0,1341.0,2329.0,5.0,1,0.56,15823755
15925455,0.0,0.0,0.0,0.0,8.0,0.0,1.0,599.0,10305.0,1536.0,3.0,0,0.88,15925455
15953445,0.0,0.0,0.0,0.0,20.0,0.0,4.0,566.0,1065.0,405.0,5.0,0,0.94,15953445
15957270,0.0,0.0,0.0,0.0,14.0,0.0,1.0,335.0,2421.0,444.0,4.0,0,0.84,15957270
16098480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.0,1140.0,431.0,5.0,0,0.9,16098480
16110630,0.0,0.0,0.0,0.0,6.0,0.0,21.0,2502.0,11679.0,23870.0,4.0,1,0.68,16110630
16146315,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3580.0,7824.0,1471.0,3.0,0,0.76,16146315
16164225,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1026.0,405.0,3.8007518796992485,0,0.93,16164225
16218450,1.0,0.0,0.0,0.0,16.0,0.0,15.0,313.0,18819.0,44215.0,4.0,1,0.65,16218450
16257825,0.0,0.0,0.0,0.0,8.0,0.0,6.0,412.0,1110.0,1458.0,5.0,0,0.7,16257825
16325415,0.0,0.0,0.0,0.0,20.0,0.0,5.0,280.0,1035.0,691.0,5.0,0,0.9,16325415
16423290,0.0,0.0,0.0,0.0,8.0,0.0,14.0,346.0,1113.0,704.0,5.0,0,0.91,16423290
16446735,0.0,0.0,0.0,0.0,3.0,0.0,4.0,280.0,1032.0,405.0,5.0,0,0.96,16446735
16470765,0.0,0.0,0.0,0.0,0.0,0.0,19.0,379.0,5271.0,10506.0,4.0,1,0.77,16470765
16497225,0.0,0.0,0.0,0.0,3.0,0.0,4.0,456.0,3543.0,2082.0,5.0,0,0.51,16497225
16497945,0.0,0.0,0.0,0.0,8.0,0.0,5.0,258.0,1278.0,405.0,4.2481203007518795,0,0.88,16497945
16535205,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1094.0,6324.0,782.0,3.0,0,0.9,16535205
16760070,0.0,0.0,0.0,0.0,6.0,0.0,1.0,269.0,1002.0,405.0,4.958646616541352,0,0.95,16760070
16814295,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1125.0,405.0,0.0,0,0.93,16814295
16845885,0.0,0.0,0.0,0.0,14.0,0.0,1.0,291.0,1185.0,405.0,5.0,0,0.98,16845885
16967745,0.0,0.0,0.0,0.0,5.0,0.0,2.0,390.0,1443.0,405.0,5.0,0,0.93,16967745
17007120,0.0,0.0,0.0,0.0,8.0,0.0,2.0,533.0,1215.0,509.0,2.0,0,0.94,17007120
17025750,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,1158.0,405.0,3.6353383458646613,0,0.9,17025750
17101125,0.0,0.0,0.0,0.0,6.0,0.0,1.0,247.0,1053.0,405.0,4.63157894736842,0,0.96,17101125
17111925,0.0,0.0,0.0,0.0,8.0,0.0,15.0,346.0,4686.0,1146.0,4.0,0,0.83,17111925
17120520,0.0,0.0,0.0,0.0,7.0,0.0,9.0,456.0,2331.0,2537.0,5.0,1,0.55,17120520
17138970,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2590.0,1683.0,717.0,4.0,0,0.44,17138970
17233335,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1272.0,405.0,4.417293233082707,0,0.89,17233335
17445645,0.0,0.0,0.0,0.0,11.0,0.0,1.0,555.0,1197.0,652.0,5.0,0,0.95,17445645
17511615,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,1266.0,405.0,4.642857142857143,0,0.86,17511615
17786880,0.0,0.0,0.0,0.0,6.0,0.0,3.0,379.0,1110.0,626.0,5.0,0,0.97,17786880
17848620,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1402.0,1290.0,938.0,4.0,0,0.45,17848620
17860995,0.0,0.0,0.0,0.0,6.0,0.0,1.0,269.0,1581.0,431.0,1.0,0,0.88,17860995
17874180,0.0,0.0,0.0,0.0,0.0,0.0,15.0,346.0,1176.0,405.0,4.0,0,0.92,17874180
17917020,0.0,0.0,0.0,0.0,18.0,0.0,1.0,258.0,1164.0,405.0,4.541353383458647,0,0.94,17917020
18006705,0.0,0.0,0.0,0.0,8.0,0.0,5.0,445.0,1122.0,496.0,1.0,0,0.95,18006705
18117900,0.0,0.0,0.0,0.0,6.0,0.0,4.0,313.0,1017.0,405.0,5.0,0,0.97,18117900
18117990,0.0,0.0,0.0,0.0,6.0,0.0,1.0,313.0,1035.0,405.0,5.0,0,0.95,18117990
18144045,0.0,0.0,0.0,0.0,6.0,0.0,1.0,335.0,1059.0,1055.0,4.0,0,0.9,18144045
18202050,0.0,0.0,0.0,0.0,6.0,0.0,1.0,302.0,984.0,405.0,4.774436090225564,0,0.94,18202050
18229545,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,990.0,405.0,3.770676691729323,0,0.92,18229545
18243900,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1380.0,14286.0,8530.0,4.0,1,0.67,18243900
18267840,0.0,0.0,0.0,0.0,20.0,0.0,18.0,720.0,3171.0,7906.0,4.0,1,0.6,18267840
18286155,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1754.0,8493.0,1081.0,4.0,0,0.78,18286155
18317070,0.0,0.0,0.0,0.0,4.0,0.0,4.0,456.0,1002.0,405.0,5.0,0,0.99,18317070
18359640,0.0,0.0,0.0,0.0,9.0,0.0,5.0,1105.0,2043.0,808.0,4.0,0,0.64,18359640
18416160,0.0,0.0,0.0,0.0,3.0,0.0,1.0,368.0,1050.0,483.0,5.0,0,0.95,18416160
18479565,0.0,0.0,0.0,0.0,8.0,0.0,1.0,280.0,1212.0,405.0,1.0,0,0.92,18479565
18501750,0.0,0.0,0.0,0.0,0.0,0.0,3.0,258.0,1131.0,405.0,4.522556390977444,0,0.91,18501750
18558495,0.0,0.0,0.0,0.0,8.0,0.0,3.0,390.0,1338.0,418.0,5.0,0,0.92,18558495
18636165,0.0,0.0,0.0,0.0,8.0,0.0,22.0,313.0,1299.0,899.0,5.0,0,0.81,18636165
18700335,0.0,0.0,0.0,0.0,8.0,0.0,6.0,621.0,1455.0,548.0,5.0,0,0.95,18700335
18724500,0.0,0.0,0.0,0.0,8.0,0.0,16.0,412.0,49911.0,22024.0,4.0,0,0.68,18724500
18780660,0.0,0.0,0.0,0.0,3.0,0.0,4.0,478.0,1524.0,457.0,4.0,0,0.94,18780660
18973800,0.0,0.0,0.0,0.0,8.0,0.0,2.0,445.0,1023.0,405.0,4.6954887218045105,0,0.96,18973800
19008405,0.0,0.0,0.0,0.0,6.0,1.0,10.0,346.0,987.0,405.0,4.7631578947368425,0,0.99,19008405
19019700,0.0,0.0,0.0,0.0,6.0,0.0,24.0,5505.0,7377.0,3525.0,4.0,0,0.57,19019700
19085085,0.0,0.0,0.0,0.0,8.0,0.0,1.0,489.0,1062.0,405.0,5.0,0,0.95,19085085
19105875,0.0,0.0,0.0,0.0,9.0,0.0,14.0,335.0,1404.0,7087.0,5.0,1,0.83,19105875
19160910,0.0,0.0,0.0,0.0,9.0,0.0,2.0,247.0,1002.0,405.0,5.0,0,0.97,19160910
19199790,0.0,0.0,1.0,0.0,9.0,0.0,30.0,1941.0,23814.0,54914.0,4.0,1,0.84,19199790
19252080,0.0,0.0,0.0,0.0,14.0,0.0,3.0,346.0,2253.0,444.0,5.0,0,0.87,19252080
19273950,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1137.0,405.0,1.4699248120300754,0,0.92,19273950
19336770,0.0,0.0,0.0,0.0,6.0,0.0,3.0,764.0,1122.0,405.0,5.0,0,0.9,19336770
19456965,0.0,0.0,0.0,0.0,20.0,0.0,1.0,478.0,5631.0,899.0,4.0,0,0.86,19456965
19493100,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1446.0,1359.0,444.0,1.0,2,0.5,19493100
19494180,0.0,0.0,0.0,0.0,16.0,0.0,30.0,753.0,11058.0,6320.0,4.0,0,0.5,19494180
19533375,0.0,0.0,0.0,0.0,6.0,0.0,1.0,984.0,1545.0,405.0,4.0,0,0.69,19533375
19554660,0.0,0.0,0.0,0.0,3.0,0.0,1.0,456.0,1419.0,1042.0,5.0,0,0.92,19554660
19658475,0.0,0.0,0.0,0.0,20.0,0.0,1.0,258.0,1086.0,587.0,4.541353383458648,0,0.93,19658475
19670400,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,990.0,405.0,4.12781954887218,0,0.92,19670400
19920780,0.0,0.0,0.0,0.0,6.0,0.0,1.0,258.0,993.0,405.0,4.785714285714285,0,0.95,19920780
20026800,0.0,0.0,0.0,0.0,3.0,0.0,3.0,324.0,1356.0,444.0,5.0,0,0.9,20026800
20066130,0.0,0.0,0.0,0.0,8.0,0.0,10.0,1017.0,1323.0,405.0,5.0,0,0.47,20066130
20076840,0.0,0.0,0.0,0.0,3.0,0.0,3.0,291.0,1032.0,405.0,5.0,0,0.95,20076840
20114055,0.0,0.0,0.0,0.0,8.0,0.0,18.0,489.0,1680.0,8829.0,4.0,1,0.88,20114055
20123370,0.0,0.0,0.0,0.0,9.0,0.0,1.0,269.0,1227.0,405.0,2.0,0,0.95,20123370
20168910,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,999.0,405.0,4.345864661654135,0,0.93,20168910
20235150,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1059.0,405.0,3.0601503759398505,0,0.93,20235150
20307060,0.0,0.0,0.0,0.0,1.0,0.0,1.0,676.0,1176.0,405.0,3.0,0,0.89,20307060
20349450,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17297.0,6840.0,15121.0,4.0,1,0.38,20349450
20443095,0.0,0.0,0.0,0.0,8.0,0.0,1.0,280.0,1023.0,457.0,5.0,0,0.91,20443095
20516130,1.0,0.0,0.0,0.0,6.0,0.0,30.0,511.0,325212.0,280893.0,4.0,1,0.77,20516130
20747115,0.0,0.0,0.0,0.0,8.0,0.0,2.0,665.0,1254.0,1133.0,5.0,0,0.86,20747115
20775105,0.0,0.0,0.0,0.0,8.0,0.0,8.0,445.0,3825.0,405.0,4.0,0,0.87,20775105
20776050,0.0,0.0,0.0,0.0,8.0,0.0,26.0,511.0,1872.0,3629.0,4.0,1,0.84,20776050
20850075,0.0,0.0,0.0,0.0,3.0,0.0,9.0,302.0,1038.0,405.0,5.0,0,0.96,20850075
20876400,0.0,0.0,0.0,0.0,8.0,0.0,7.0,269.0,1188.0,405.0,4.0,0,0.91,20876400
20879370,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,1062.0,405.0,4.263157894736842,0,0.93,20879370
20926935,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1023.0,405.0,2.0,0,0.92,20926935
20948400,0.0,0.0,0.0,0.0,8.0,0.0,2.0,280.0,1002.0,405.0,5.0,0,0.96,20948400
21014460,0.0,0.0,0.0,0.0,20.0,0.0,2.0,2194.0,5040.0,522.0,1.0,0,0.66,21014460
21022740,0.0,0.0,0.0,0.0,20.0,0.0,1.0,379.0,1107.0,405.0,5.0,0,0.95,21022740
21036330,0.0,0.0,0.0,0.0,20.0,1.0,1.0,247.0,1023.0,405.0,3.142857142857143,0,0.89,21036330
21171420,0.0,0.0,0.0,0.0,6.0,0.0,1.0,291.0,1152.0,405.0,4.0,0,0.91,21171420
21207240,0.0,0.0,0.0,0.0,9.0,0.0,1.0,247.0,2595.0,457.0,4.0,0,0.82,21207240
21309660,0.0,0.0,0.0,0.0,6.0,0.0,1.0,434.0,1578.0,418.0,5.0,0,0.92,21309660
21434310,0.0,0.0,0.0,0.0,7.0,0.0,1.0,269.0,1068.0,405.0,5.0,0,0.95,21434310
21514680,0.0,0.0,0.0,0.0,6.0,0.0,29.0,808.0,1536.0,5150.0,4.0,1,0.84,21514680
21758355,0.0,0.0,0.0,0.0,6.0,0.0,2.0,247.0,1149.0,405.0,0.0,0,0.92,21758355
21815640,0.0,0.0,0.0,0.0,20.0,0.0,1.0,357.0,1176.0,405.0,5.0,0,0.94,21815640
21831525,0.0,0.0,0.0,0.0,6.0,0.0,5.0,412.0,1755.0,7698.0,4.0,1,0.68,21831525
21882375,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1017.0,405.0,3.37593984962406,0,0.93,21882375
21957120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,291.0,1143.0,405.0,4.0,0,0.85,21957120
22012245,0.0,0.0,0.0,0.0,6.0,0.0,17.0,522.0,1563.0,405.0,5.0,0,0.86,22012245
22034790,0.0,0.0,0.0,0.0,8.0,0.0,8.0,313.0,1155.0,613.0,3.0,0,0.94,22034790
22098510,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1023.0,405.0,0.0,0,0.92,22098510
22216770,0.0,0.0,0.0,0.0,8.0,0.0,3.0,555.0,1251.0,405.0,5.0,0,0.9,22216770
22247640,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1732.0,1800.0,3382.0,4.0,1,0.51,22247640
22274415,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,1041.0,405.0,3.601503759398496,0,0.92,22274415
22340655,1.0,0.0,0.0,0.0,1.0,0.0,25.0,5109.0,92946.0,199110.0,4.0,1,0.95,22340655
22422870,0.0,0.0,0.0,0.0,9.0,0.0,14.0,830.0,6774.0,3109.0,4.0,0,0.6,22422870
22490415,0.0,0.0,0.0,0.0,9.0,0.0,9.0,4845.0,10668.0,1861.0,4.0,0,0.69,22490415
22491135,0.0,0.0,0.0,0.0,20.0,0.0,2.0,247.0,1146.0,405.0,5.0,0,0.94,22491135
22631625,0.0,0.0,0.0,0.0,20.0,0.0,1.0,247.0,993.0,405.0,4.439849624060151,0,0.92,22631625
22673115,0.0,0.0,1.0,0.0,1.0,0.0,29.0,951.0,4578.0,11689.0,5.0,1,0.94,22673115
22695840,0.0,0.0,0.0,0.0,10.0,0.0,1.0,467.0,2031.0,990.0,4.0,0,0.87,22695840
22719870,0.0,0.0,0.0,0.0,0.0,0.0,1.0,291.0,1059.0,405.0,4.909774436090226,0,0.88,22719870
22743045,0.0,0.0,0.0,0.0,8.0,0.0,1.0,291.0,1575.0,418.0,5.0,0,0.88,22743045
22798935,0.0,0.0,0.0,0.0,8.0,0.0,3.0,544.0,1341.0,2615.0,4.0,1,0.51,22798935
