,decorated_indicator,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,performance_date,masked_item_impression,masked_order,masked_shop_page_view,masked_shop_click_from_search,masked_campaign_tab_click,masked_other_tab_click
2403,1,0,0,0,1,0,0,8,599,20391,8244,4,4,2036329,0,0,23.72222222,11,25
2404,1,0,0,0,1,0,0,8,599,20391,8244,4,13,3143529,1,0,33.55555556,11,25
2405,1,0,0,0,1,0,0,8,599,20391,8244,4,5,8702500,8,0,11.38888889,11,70.22222222
2406,1,0,0,0,1,0,0,8,599,20391,8244,4,1,2862864,0,0,3.833333333,11,14
2407,1,0,0,0,1,0,0,8,599,20391,8244,4,8,16072081,343,0,146.5,11,36
2408,1,0,0,0,1,0,0,8,599,20391,8244,4,14,3444736,64,0,34.16666667,11,63.5
2409,1,0,0,0,1,0,0,8,599,20391,8244,4,3,2537649,27,0,6.055555556,11,57.38888889
2410,1,0,0,0,1,0,0,8,599,20391,8244,4,11,3392964,64,0,33.16666667,11,25
2411,1,0,0,0,1,0,0,8,599,20391,8244,4,2,3193369,27,0,33.72222222,11,36
2412,1,0,0,0,1,0,0,8,599,20391,8244,4,12,2608225,27,16,6.5,11,68.38888889
2413,1,0,0,0,1,0,0,8,599,20391,8244,4,10,3485689,27,0,34.61111111,11,58
2414,1,0,0,0,1,0,0,8,599,20391,8244,4,7,4318084,64,0,224,11,14
2415,1,0,0,0,1,0,0,8,599,20391,8244,4,6,2056356,8,0,23.55555556,11,14
2416,1,0,0,0,1,0,0,8,599,20391,8244,4,9,4363921,27,0,224,11,36
2417,1,1,0,1,0,0,0,26,863,4389,52418,4,1,131721529,54872,256,166.0555556,11,168
2418,1,1,0,1,0,0,0,26,863,4389,52418,4,7,198612649,79507,16,1,11,245
2419,1,1,0,1,0,0,0,26,863,4389,52418,4,5,121682961,132651,81,240.2777778,11,190
2420,1,1,0,1,0,0,0,26,863,4389,52418,4,2,135373225,110592,9,1,11,157
2421,1,1,0,1,0,0,0,26,863,4389,52418,4,12,168324676,343000,121,1572,11,300
2422,1,1,0,1,0,0,0,26,863,4389,52418,4,6,135536164,74088,1,9,11,223
2423,1,1,0,1,0,0,0,26,863,4389,52418,4,8,932508369,2744000,64,8607.166667,11,410
2424,1,1,0,1,0,0,0,26,863,4389,52418,4,10,178382736,300763,1,1,11,168
2425,1,1,0,1,0,0,0,26,863,4389,52418,4,9,185340996,157464,36,255.9444444,11,234
2426,1,1,0,1,0,0,0,26,863,4389,52418,4,4,135373225,166375,1,423,11,102
2427,1,1,0,1,0,0,0,26,863,4389,52418,4,13,337236496,438976,121,1,11,344
2428,1,1,0,1,0,0,0,26,863,4389,52418,4,14,200788900,238328,49,223.5555556,11,256
2429,1,1,0,1,0,0,0,26,863,4389,52418,4,3,533286649,166375,0,509.5,11,223
2430,1,1,0,1,0,0,0,26,863,4389,52418,4,11,151634596,493039,16,539,11,113
2431,1,0,0,0,0,6,0,20,698,1623,1705,5,4,189225,1,1296,9,11,14
2432,1,0,0,0,0,6,0,20,698,1623,1705,5,13,879844,64,1764,16,11,47
2433,1,0,0,0,0,6,0,20,698,1623,1705,5,1,131769,0,625,5.277777778,11,36
2434,1,0,0,0,0,6,0,20,698,1623,1705,5,12,423801,1,729,1,11,25
2435,1,0,0,0,0,6,0,20,698,1623,1705,5,2,213444,1,361,11.5,11,36
2436,1,0,0,0,0,6,0,20,698,1623,1705,5,3,202500,0,484,9.166666667,11,47
2437,1,0,0,0,0,6,0,20,698,1623,1705,5,9,1394761,1,25,2.666666667,11,48.22222222
2438,1,0,0,0,0,6,0,20,698,1623,1705,5,6,343396,0,49,4.5,11,14
2439,1,0,0,0,0,6,0,20,698,1623,1705,5,10,1392400,0,100,2.666666667,11,25
2440,1,0,0,0,0,6,0,20,698,1623,1705,5,11,259081,8,256,4.666666667,11,136.8333333
2441,1,0,0,0,0,6,0,20,698,1623,1705,5,14,426409,0,9,1,11,47
2442,1,0,0,0,0,6,0,20,698,1623,1705,5,8,2608225,8,324,1,11,14
2443,1,0,0,0,0,6,0,20,698,1623,1705,5,5,104976,1,25,5.888888889,11,36
2444,1,0,0,0,0,6,0,20,698,1623,1705,5,7,275625,1,729,5.111111111,11,25
2445,1,0,0,0,1,0,0,30,10576,1317,1484,4,3,3118756,1,0,33.11111111,11,14
2446,1,0,0,0,1,0,0,30,10576,1317,1484,4,7,2859481,0,0,3.833333333,11,50.66666667
2447,1,0,0,0,1,0,0,30,10576,1317,1484,4,13,1692601,1,0,12.77777778,11,43.33333333
2448,1,0,0,0,1,0,0,30,10576,1317,1484,4,1,2427364,1,0,4.722222222,11,51.88888889
2449,1,0,0,0,1,0,0,30,10576,1317,1484,4,10,2660161,1,0,4.777777778,11,14
2450,1,0,0,0,1,0,0,30,10576,1317,1484,4,2,2502724,1,0,6.055555556,11,63.5
2451,1,0,0,0,1,0,0,30,10576,1317,1484,4,11,1937664,0,0,34.38888889,11,51.27777778
2452,1,0,0,0,1,0,0,30,10576,1317,1484,4,14,2572816,0,0,6.055555556,11,57.38888889
2453,1,0,0,0,1,0,0,30,10576,1317,1484,4,5,2157961,8,0,25.72222222,11,67.77777778
2454,1,0,0,0,1,0,0,30,10576,1317,1484,4,8,6817321,0,0,11.05555556,11,87.33333333
2455,1,0,0,0,1,0,0,30,10576,1317,1484,4,6,2169729,0,0,25.72222222,11,65.33333333
2456,1,0,0,0,1,0,0,30,10576,1317,1484,4,4,2624400,8,0,5.611111111,11,66.55555556
2457,1,0,0,0,1,0,0,30,10576,1317,1484,4,9,2869636,0,0,3.833333333,11,56.16666667
2458,1,0,0,0,1,0,0,30,10576,1317,1484,4,12,2024929,1,0,34.38888889,11,69.61111111
2459,1,0,0,0,0,5,0,3,258,8238,2017,4,3,2809,0,0,4,11,58
2460,1,0,0,0,0,5,0,3,258,8238,2017,4,9,2209,0,0,1,11,33.55555556
2461,1,0,0,0,0,5,0,3,258,8238,2017,4,14,111556,0,0,4,11,58
2462,1,0,0,0,0,5,0,3,258,8238,2017,4,8,4096,0,0,4,11,25
2463,1,0,0,0,0,5,0,3,258,8238,2017,4,4,6400,0,16,1,11,30.5
2464,1,0,0,0,0,5,0,3,258,8238,2017,4,13,484,0,0,2.611111111,11,39.66666667
2465,1,0,0,0,0,5,0,3,258,8238,2017,4,6,1225,0,0,2.611111111,11,25
2466,1,0,0,0,0,5,0,3,258,8238,2017,4,11,1600,0,0,2.611111111,11,33.55555556
2467,1,0,0,0,0,5,0,3,258,8238,2017,4,1,6084,0,0,4,11,102
2468,1,0,0,0,0,5,0,3,258,8238,2017,4,2,1296,0,256,1,11,14
2469,1,0,0,0,0,5,0,3,258,8238,2017,4,5,4356,0,289,4,11,14
2470,1,0,0,0,0,5,0,3,258,8238,2017,4,10,3481,0,0,1,11,47
2471,1,0,0,0,0,5,0,3,258,8238,2017,4,7,2601,0,0,2.611111111,11,14
2472,1,0,0,0,0,5,0,3,258,8238,2017,4,12,2116,0,0,4,11,14
2473,1,0,0,1,0,6,0,29,731,6006,14978,5,14,5938969,2197,1,1,11,58
2474,1,0,0,1,0,6,0,29,731,6006,14978,5,11,11009124,1728,4356,25,11,146
2475,1,0,0,1,0,6,0,29,731,6006,14978,5,12,5832225,1000,100,16,11,47
2476,1,0,0,1,0,6,0,29,731,6006,14978,5,1,12666481,64,196,1,11,168
2477,1,0,0,1,0,6,0,29,731,6006,14978,5,3,10080625,1000,9,1,11,91
2478,1,0,0,1,0,6,0,29,731,6006,14978,5,2,13213225,512,2500,4,11,179
2479,1,0,0,1,0,6,0,29,731,6006,14978,5,8,18395521,24389,4,1,11,212
2480,1,0,0,1,0,6,0,29,731,6006,14978,5,10,9859600,3375,7569,1,11,102
2481,1,0,0,1,0,6,0,29,731,6006,14978,5,9,5721664,1331,49,1,11,146
2482,1,0,0,1,0,6,0,29,731,6006,14978,5,5,9771876,1331,225,16.38888889,11,168
2483,1,0,0,1,0,6,0,29,731,6006,14978,5,6,3960100,1000,25,222.8333333,11,113
2484,1,0,0,1,0,6,0,29,731,6006,14978,5,7,5812921,2197,16,9,11,91
2485,1,0,0,1,0,6,0,29,731,6006,14978,5,4,6990736,1000,1,4,11,201
2486,1,0,0,1,0,6,0,29,731,6006,14978,5,13,6959044,1728,289,4,11,124
2487,1,0,0,1,1,9,0,17,3822,3504,27978,4,4,12687844,27,0,13.27777778,11,36
2488,1,0,0,1,1,9,0,17,3822,3504,27978,4,3,7623121,64,0,138.3333333,11,25
2489,1,0,0,1,1,9,0,17,3822,3504,27978,4,14,18957316,1,0,78.05555556,11,25
2490,1,0,0,1,1,9,0,17,3822,3504,27978,4,8,2295368100,5451776,0,35,11,168
2491,1,0,0,1,1,9,0,17,3822,3504,27978,4,1,20403289,4913,0,149.6666667,11,80
2492,1,0,0,1,1,9,0,17,3822,3504,27978,4,13,25745476,8,0,91.88888889,11,124
2493,1,0,0,1,1,9,0,17,3822,3504,27978,4,6,23107249,125,0,170.1111111,11,47
2494,1,0,0,1,1,9,0,17,3822,3504,27978,4,9,20638849,216,0,135.7777778,11,36
2495,1,0,0,1,1,9,0,17,3822,3504,27978,4,11,16801801,8,0,116.5,11,25
2496,1,0,0,1,1,9,0,17,3822,3504,27978,4,2,13623481,1000,0,26.11111111,11,58
2497,1,0,0,1,1,9,0,17,3822,3504,27978,4,5,21594609,125,0,124.9444444,11,36
2498,1,0,0,1,1,9,0,17,3822,3504,27978,4,10,18164644,64,0,66.83333333,11,36
2499,1,0,0,1,1,9,0,17,3822,3504,27978,4,12,17156164,64,0,115.1666667,11,69
2500,1,0,0,1,1,9,0,17,3822,3504,27978,4,7,34023889,125,0,1,11,80
2501,1,0,0,0,0,3,0,30,1710,4545,3486,5,4,23464336,1,1,170.9444444,11,300
2502,1,0,0,0,0,3,0,30,1710,4545,3486,5,3,25786084,1,1,4,11,190
2503,1,0,0,0,0,3,0,30,1710,4545,3486,5,11,18037009,8,0,4,11,234
2504,1,0,0,0,0,3,0,30,1710,4545,3486,5,5,22896225,1,0,91.33333333,11,157
2505,1,0,0,0,0,3,0,30,1710,4545,3486,5,8,33512521,0,0,98.66666667,11,47
2506,1,0,0,0,0,3,0,30,1710,4545,3486,5,6,17264025,1,0,1,11,135
2507,1,0,0,0,0,3,0,30,1710,4545,3486,5,2,20866624,0,0,16,11,179
2508,1,0,0,0,0,3,0,30,1710,4545,3486,5,1,17272336,0,1,1,11,135
2509,1,0,0,0,0,3,0,30,1710,4545,3486,5,14,18515809,1,0,75.66666667,11,190
2510,1,0,0,0,0,3,0,30,1710,4545,3486,5,12,18301284,1,0,9,11,157
2511,1,0,0,0,0,3,0,30,1710,4545,3486,5,7,26132544,8,4,1,11,322
2512,1,0,0,0,0,3,0,30,1710,4545,3486,5,13,20115225,0,0,44.16666667,11,190
2513,1,0,0,0,0,3,0,30,1710,4545,3486,5,10,22648081,1,1,92.61111111,11,179
2514,1,0,0,0,0,3,0,30,1710,4545,3486,5,9,18800896,1,0,1,11,234
2515,1,0,0,1,1,9,0,27,1765,17742,61323,4,8,10899986409,4657463,0,1,11,1092
2516,1,0,0,1,1,9,0,27,1765,17742,61323,4,10,2083739904,250047,0,3540.944444,11,575
2517,1,0,0,1,1,9,0,27,1765,17742,61323,4,3,2401392016,512000,0,1,11,795
2518,1,0,0,1,1,9,0,27,1765,17742,61323,4,1,1972781056,166375,0,1,11,685
2519,1,0,0,1,1,9,0,27,1765,17742,61323,4,2,2024190081,373248,0,4,11,784
2520,1,0,0,1,1,9,0,27,1765,17742,61323,4,13,2138045121,681472,0,1,11,663
2521,1,0,0,1,1,9,0,27,1765,17742,61323,4,9,2372177025,226981,0,1,11,498
2522,1,0,0,1,1,9,0,27,1765,17742,61323,4,4,1820728900,250047,0,2673.722222,11,586
2523,1,0,0,1,1,9,0,27,1765,17742,61323,4,7,2981160000,148877,0,1,11,1070
2524,1,0,0,1,1,9,0,27,1765,17742,61323,4,5,1840924836,148877,0,2710.666667,11,641
2525,1,0,0,1,1,9,0,27,1765,17742,61323,4,11,2028151225,287496,0,449.7777778,11,597
2526,1,0,0,1,1,9,0,27,1765,17742,61323,4,6,2488114161,274625,0,801.9444444,11,784
2527,1,0,0,1,1,9,0,27,1765,17742,61323,4,14,2310340356,389017,0,33.5,11,905
2528,1,0,0,1,1,9,0,27,1765,17742,61323,4,12,1918089616,274625,0,1480.166667,11,630
2529,1,0,0,1,1,17,0,25,654,6465,405,4,13,1143048481,262144,0,4,11,564
2530,1,0,0,1,1,17,0,25,654,6465,405,4,5,970011025,195112,0,625,11,608
2531,1,0,0,1,1,17,0,25,654,6465,405,4,1,682411129,12167,0,784,11,410
2532,1,0,0,1,1,17,0,25,654,6465,405,4,8,9206018704,5929741,0,1296,11,1367
2533,1,0,0,1,1,17,0,25,654,6465,405,4,7,1917739264,68921,0,1764,11,1103
2534,1,0,0,1,1,17,0,25,654,6465,405,4,14,1557328369,216000,0,1886.166667,11,806
2535,1,0,0,1,1,17,0,25,654,6465,405,4,12,1470108964,658503,0,1,11,476
2536,1,0,0,1,1,17,0,25,654,6465,405,4,4,757460484,343000,0,784,11,553
2537,1,0,0,1,1,17,0,25,654,6465,405,4,2,991683081,343000,0,784,11,696
2538,1,0,0,1,1,17,0,25,654,6465,405,4,11,1644789136,250047,0,1,11,608
2539,1,0,0,1,1,17,0,25,654,6465,405,4,6,899100225,157464,0,1225,11,553
2540,1,0,0,1,1,17,0,25,654,6465,405,4,3,814360369,438976,0,289,11,476
2541,1,0,0,1,1,17,0,25,654,6465,405,4,9,1459851264,287496,0,36,11,696
2542,1,0,0,1,1,17,0,25,654,6465,405,4,10,1318997124,166375,0,9,11,685
2543,1,1,1,0,0,0,0,30,467,7239,405,4,8,9823981456,18399744,0,45796,11,4843
2544,1,1,1,0,0,0,0,30,467,7239,405,4,13,1226820676,68921,0,4356,11,1664
2545,1,1,1,0,0,0,0,30,467,7239,405,4,5,1106161081,4096,0,5184,11,1774
2546,1,1,1,0,0,0,0,30,467,7239,405,4,7,1570061376,4096,0,18225,11,3237
2547,1,1,1,0,0,0,0,30,467,7239,405,4,3,793661584,17576,0,6724,11,1455
2548,1,1,1,0,0,0,0,30,467,7239,405,4,9,1658362729,46656,0,8281,11,2203
2549,1,1,1,0,0,0,0,30,467,7239,405,4,6,1040449536,8000,0,8836,11,1763
2550,1,1,1,0,0,0,0,30,467,7239,405,4,11,1075643209,1331000,0,5625,11,1620
2551,1,1,1,0,0,0,0,30,467,7239,405,4,12,1108557025,614125,0,4225,11,1532
2552,1,1,1,0,0,0,0,30,467,7239,405,4,4,919787584,17576,0,8649,11,1972
2553,1,1,1,0,0,0,0,30,467,7239,405,4,14,1693322500,24389,0,12996,11,2423
2554,1,1,1,0,0,0,0,30,467,7239,405,4,1,1277848009,19683,0,2809,11,1697
2555,1,1,1,0,0,0,0,30,467,7239,405,4,10,1150769929,140608,0,4624,11,1543
2556,1,1,1,0,0,0,0,30,467,7239,405,4,2,841348036,5832,0,1936,11,1114
2557,1,0,0,0,0,9,0,9,511,1014,405,5,9,255025,0,64,11,11,150.2777778
2558,1,0,0,0,0,9,0,9,511,1014,405,5,6,383161,0,324,36,11,58
2559,1,0,0,0,0,9,0,9,511,1014,405,5,10,292681,0,25,5.555555556,11,62.27777778
2560,1,0,0,0,0,9,0,9,511,1014,405,5,7,705600,0,841,12,11,45.77777778
2561,1,0,0,0,0,9,0,9,511,1014,405,5,14,326041,0,4,2.555555556,11,56.16666667
2562,1,0,0,0,0,9,0,9,511,1014,405,5,8,1299600,1,25,1,11,14
2563,1,0,0,0,0,9,0,9,511,1014,405,5,5,18769,0,100,4.888888889,11,23.16666667
2564,1,0,0,0,0,9,0,9,511,1014,405,5,13,628849,0,361,16,11,25
2565,1,0,0,0,0,9,0,9,511,1014,405,5,11,271441,1,841,4,11,36
2566,1,0,0,0,0,9,0,9,511,1014,405,5,1,20449,0,0,5.055555556,11,24.38888889
2567,1,0,0,0,0,9,0,9,511,1014,405,5,4,23104,0,0,5.055555556,11,23.16666667
2568,1,0,0,0,0,9,0,9,511,1014,405,5,3,23104,0,0,5.055555556,11,23.16666667
2569,1,0,0,0,0,9,0,9,511,1014,405,5,2,23409,0,441,5.055555556,11,25.61111111
2570,1,0,0,0,0,9,0,9,511,1014,405,5,12,574564,0,1225,1,11,14
2571,1,1,1,0,0,20,0,30,37856,1421073,865672,4,10,9.17668E+11,854670349,9,516961,31,29120
2572,1,1,1,0,0,20,0,30,37856,1421073,865672,4,5,8.68259E+11,154854153,0,283024,2951,20023
2573,1,1,1,0,0,20,0,30,37856,1421073,865672,4,14,1.04044E+12,555412248,64,677329,11,37392
2574,1,1,1,0,0,20,0,30,37856,1421073,865672,4,12,8.7344E+11,614125000,0,322624,11,25226
2575,1,1,1,0,0,20,0,30,37856,1421073,865672,4,9,1.64583E+12,944076141,9,491401,3381,24929
2576,1,1,1,0,0,20,0,30,37856,1421073,865672,4,13,8.61279E+11,335702375,4,344569,31,24885
2577,1,1,1,0,0,20,0,30,37856,1421073,865672,4,11,1.00498E+12,1295029000,36,398161,31,26007
2578,1,1,1,0,0,20,0,30,37856,1421073,865672,4,7,2.00221E+12,398688256,0,913936,9261,43849
2579,1,1,1,0,0,20,0,30,37856,1421073,865672,4,4,8.86349E+11,726572699,0,334084,3271,24478
2580,1,1,1,0,0,20,0,30,37856,1421073,865672,4,8,6.73789E+13,10896752313,81,1871424,13551,65893
2581,1,1,1,0,0,20,0,30,37856,1421073,865672,4,2,1.31477E+12,267089984,4,398161,3361,22487
2582,1,1,1,0,0,20,0,30,37856,1421073,865672,4,3,1.29487E+12,559476224,1,374544,3461,23642
2583,1,1,1,0,0,20,0,30,37856,1421073,865672,4,6,1.18312E+12,416832723,1,364816,4211,24962
2584,1,1,1,0,0,20,0,30,37856,1421073,865672,4,1,3.95381E+12,400315553,1,423801,3961,26975
2585,1,0,0,0,0,3,0,27,676,1059,1601,5,7,8464,1,0,3.388888889,11,14
2586,1,0,0,0,0,3,0,27,676,1059,1601,5,9,361,0,0,2.444444444,11,33.55555556
2587,1,0,0,0,0,3,0,27,676,1059,1601,5,5,2304,1,0,2.444444444,11,33.55555556
2588,1,0,0,0,0,3,0,27,676,1059,1601,5,6,576,0,0,2.444444444,11,33.55555556
2589,1,0,0,0,0,3,0,27,676,1059,1601,5,4,39601,1,0,7.055555556,11,14
2590,1,0,0,0,0,3,0,27,676,1059,1601,5,10,2116,0,0,2.444444444,11,33.55555556
2591,1,0,0,0,0,3,0,27,676,1059,1601,5,1,374544,0,1,4.055555556,11,14
2592,1,0,0,0,0,3,0,27,676,1059,1601,5,11,36,0,1,2.444444444,11,33.55555556
2593,1,0,0,0,0,3,0,27,676,1059,1601,5,13,729,0,0,2.444444444,11,33.55555556
2594,1,0,0,0,0,3,0,27,676,1059,1601,5,8,1156,0,16,2.444444444,11,33.55555556
2595,1,0,0,0,0,3,0,27,676,1059,1601,5,3,168921,8,0,4.444444444,11,25
2596,1,0,0,0,0,3,0,27,676,1059,1601,5,14,121,0,1,2.444444444,11,33.55555556
2597,1,0,0,0,0,3,0,27,676,1059,1601,5,2,54289,8,0,9.833333333,11,25
2598,1,0,0,0,0,3,0,27,676,1059,1601,5,12,961,0,9,2.444444444,11,33.55555556
2599,1,1,1,0,0,6,0,30,3965,11655,37975,4,8,2468599225,1481544,0,196,11,1323
2600,1,1,1,0,0,6,0,30,3965,11655,37975,4,2,306005049,24389,25,49,11,663
2601,1,1,1,0,0,6,0,30,3965,11655,37975,4,1,304188481,46656,1,9,11,707
2602,1,1,1,0,0,6,0,30,3965,11655,37975,4,9,612612001,39304,0,81,11,740
2603,1,1,1,0,0,6,0,30,3965,11655,37975,4,10,507285529,97336,0,4,11,784
2604,1,1,1,0,0,6,0,30,3965,11655,37975,4,5,504316849,12167,0,121,11,674
2605,1,1,1,0,0,6,0,30,3965,11655,37975,4,7,812421009,64000,0,36,11,1070
2606,1,1,1,0,0,6,0,30,3965,11655,37975,4,6,366760801,42875,9,121,11,531
2607,1,1,1,0,0,6,0,30,3965,11655,37975,4,12,512026384,216000,0,81,11,773
2608,1,1,1,0,0,6,0,30,3965,11655,37975,4,3,269813476,4913,1,16,11,608
2609,1,1,1,0,0,6,0,30,3965,11655,37975,4,13,546343876,195112,0,225,11,696
2610,1,1,1,0,0,6,0,30,3965,11655,37975,4,11,565203076,79507,0,81,11,575
2611,1,1,1,0,0,6,0,30,3965,11655,37975,4,4,283450896,50653,36,64,11,630
2612,1,1,1,0,0,6,0,30,3965,11655,37975,4,14,813903841,166375,0,64,11,1224
2613,1,0,0,1,1,20,0,30,5208,53265,78444,4,13,13414504041,778688,1,49,11,1961
2614,1,0,0,1,1,20,0,30,5208,53265,78444,4,8,96217215721,259694072,1,841,11,4403
2615,1,0,0,1,1,20,0,30,5208,53265,78444,4,2,12884293081,1953125,0,225,11,1796
2616,1,0,0,0,1,9,0,29,11192,14472,19788,4,12,4271798881,681472,0,9,11,916
2617,1,0,0,0,1,9,0,29,11192,14472,19788,4,10,3980474281,357911,0,18814.16667,11,509
2618,1,0,0,0,1,9,0,29,11192,14472,19788,4,1,2890567696,97336,0,1,11,619
2619,1,0,0,0,1,9,0,29,11192,14472,19788,4,5,2863962256,357911,0,4,11,454
2620,1,0,0,0,1,9,0,29,11192,14472,19788,4,7,5049523600,166375,0,25,11,1477
2621,1,0,0,0,1,9,0,29,11192,14472,19788,4,9,4621960225,438976,0,4037.111111,11,641
2622,1,0,0,0,1,9,0,29,11192,14472,19788,4,6,3691291536,287496,0,1,11,696
2623,1,0,0,0,1,9,0,29,11192,14472,19788,4,8,39856129600,20796875,0,100,11,1521
2624,1,0,0,0,1,9,0,29,11192,14472,19788,4,2,4240093456,238328,0,4,11,542
2625,1,0,0,0,1,9,0,29,11192,14472,19788,4,13,5549505025,1601613,0,1,11,1015
2626,1,0,0,0,1,9,0,29,11192,14472,19788,4,4,2559145744,148877,0,1,11,707
2627,1,0,0,0,1,9,0,29,11192,14472,19788,4,14,5539824900,1404928,0,1521.777778,11,1037
2628,1,0,0,0,1,9,0,29,11192,14472,19788,4,3,3096032164,157464,0,1,11,498
2629,1,0,0,0,1,9,0,29,11192,14472,19788,4,11,4418925625,148877,0,1,11,729
2630,1,0,0,1,1,20,0,30,5208,53265,78444,4,4,13634999361,1685159,1,81,11,1983
2631,1,0,0,1,1,20,0,30,5208,53265,78444,4,3,16102087236,1953125,0,144,11,2225
2632,1,0,0,1,1,20,0,30,5208,53265,78444,4,14,16600260964,2744000,0,25,11,2566
2633,1,0,0,1,1,20,0,30,5208,53265,78444,4,6,13936983025,970299,0,36,11,2203
2634,1,0,0,1,1,20,0,30,5208,53265,78444,4,9,19331565444,1295029,0,169,11,2170
2635,1,0,0,1,1,20,0,30,5208,53265,78444,4,5,11639388996,2048383,0,169,11,1884
2636,1,0,0,1,1,20,0,30,5208,53265,78444,4,7,29592944676,2352637,36,900,11,4106
2637,1,0,0,1,1,20,0,30,5208,53265,78444,4,10,17355691081,1367631,64,9,11,2060
2638,1,0,0,1,1,20,0,30,5208,53265,78444,4,11,15246816484,1225043,4,36,11,2115
2639,1,0,0,1,1,20,0,30,5208,53265,78444,4,12,12230369281,1560896,0,64,11,1642
2640,1,0,0,1,1,20,0,30,5208,53265,78444,4,1,15811302049,1225043,0,289,11,2511
2641,1,1,0,0,0,6,0,26,2018,2316,24260,5,5,151142436,19683,0,416.5,11,355
2642,1,1,0,0,0,6,0,26,2018,2316,24260,5,7,168688144,32768,4,1572,11,498
2643,1,1,0,0,0,6,0,26,2018,2316,24260,5,13,154256400,35937,0,16,11,234
2644,1,1,0,0,0,6,0,26,2018,2316,24260,5,4,123698884,6859,81,1,11,432
2645,1,1,0,0,0,6,0,26,2018,2316,24260,5,9,204461401,42875,0,182.3333333,11,410
2646,1,1,0,0,0,6,0,26,2018,2316,24260,5,12,97911025,140608,4,384.8888889,11,256
2647,1,1,0,0,0,6,0,26,2018,2316,24260,5,8,822312976,1092727,1,1,11,729
2648,1,1,0,0,0,6,0,26,2018,2316,24260,5,2,102819600,17576,0,1,11,223
2649,1,1,0,0,0,6,0,26,2018,2316,24260,5,6,123432100,19683,4,248.7222222,11,278
2650,1,1,0,0,0,6,0,26,2018,2316,24260,5,3,152621316,35937,1,16,11,289
2651,1,1,0,0,0,6,0,26,2018,2316,24260,5,14,144528484,79507,8281,1,11,344
2652,1,1,0,0,0,6,0,26,2018,2316,24260,5,11,187744804,39304,4,100,11,410
2653,1,1,0,0,0,6,0,26,2018,2316,24260,5,1,75116889,15625,0,1,11,190
2654,1,1,0,0,0,6,0,26,2018,2316,24260,5,10,150675625,21952,1,4,11,278
2655,1,0,0,1,1,8,0,30,9751,46188,405,4,10,3.14081E+11,17779581,256,144,11,10442
2656,1,0,0,1,1,8,0,30,9751,46188,405,4,5,2.01534E+11,7301384,36,441,11,10112
2657,1,0,0,1,1,8,0,30,9751,46188,405,4,14,5.70274E+11,31554496,1369,2704,11,15403
2658,1,0,0,1,1,8,0,30,9751,46188,405,4,2,1.53793E+11,14172488,1,441,11,8165
2659,1,0,0,1,1,8,0,30,9751,46188,405,4,8,1.82493E+12,1420034624,43681,1849,11,27932
2660,1,0,0,1,1,8,0,30,9751,46188,405,4,6,2.44295E+11,7077888,4,289,11,12268
2661,1,0,0,1,1,8,0,30,9751,46188,405,4,3,1.74156E+11,10077696,4,225,11,8924
2662,1,0,0,1,1,8,0,30,9751,46188,405,4,11,2.9406E+11,8489664,64,64,11,10519
2663,1,0,0,1,1,8,0,30,9751,46188,405,4,4,2.04483E+11,7414875,324,400,11,9727
2664,1,0,0,1,1,8,0,30,9751,46188,405,4,7,4.3638E+11,15625000,529,729,11,19803
2665,1,0,0,1,1,8,0,30,9751,46188,405,4,13,4.03559E+11,17984728,64,6561,11,11982
2666,1,0,0,1,1,8,0,30,9751,46188,405,4,12,3.48222E+11,16387064,484,3481,11,10849
2667,1,0,0,1,1,8,0,30,9751,46188,405,4,1,1.57916E+11,5451776,324,196,11,8869
2668,1,0,0,1,1,8,0,30,9751,46188,405,4,9,3.83545E+11,18191447,441,576,11,10937
2669,1,0,0,0,0,6,0,16,313,1056,1861,5,13,115600,1,0,5.444444444,11,14
2670,1,0,0,0,0,6,0,16,313,1056,1861,5,3,186624,1,0,9.166666667,11,61.66666667
2671,1,0,0,0,0,6,0,16,313,1056,1861,5,6,126736,27,1,5.444444444,11,25
2672,1,0,0,0,0,6,0,16,313,1056,1861,5,4,300304,125,1,1,11,62.27777778
2673,1,0,0,0,0,6,0,16,313,1056,1861,5,14,81225,8,1,10.88888889,11,23.16666667
2674,1,0,0,0,0,6,0,16,313,1056,1861,5,11,123904,1,0,5.277777778,11,14
2675,1,0,0,0,0,6,0,16,313,1056,1861,5,10,139129,1,0,5.111111111,11,14
2676,1,0,0,0,0,6,0,16,313,1056,1861,5,7,318096,8,0,2.722222222,11,25
2677,1,0,0,0,0,6,0,16,313,1056,1861,5,12,159201,1,0,3.611111111,11,25
2678,1,0,0,0,0,6,0,16,313,1056,1861,5,1,305809,8,0,2.888888889,11,14
2679,1,0,0,0,0,6,0,16,313,1056,1861,5,8,556516,512,256,4.833333333,11,14
2680,1,0,0,0,0,6,0,16,313,1056,1861,5,9,207025,27,0,9.166666667,11,14
2681,1,0,0,0,0,6,0,16,313,1056,1861,5,5,155236,8,0,4.944444444,11,30.5
2682,1,0,0,0,0,6,0,16,313,1056,1861,5,2,153664,0,0,4.944444444,11,47
2683,1,0,0,0,0,3,0,27,500,3873,6853,5,11,123587689,2197,0,36,11,663
