shop_index,manage_shop_indicator,officialstore_indicator,preferred_shop_indicator,crossborder_indicator,shop_category,new_seller_flag,seller_centre_login_L30D,shop_sku_number,shop_follower_number,shop_L180D_order,weighted_shop_rating,rf_label,rf_probs
270629010,0,0,0,0,20,0,1,247,999,405,4.620300752,0,0.95
270806895,0,0,0,0,20,0,1,247,990,405,3.778195489,0,0.92
270817785,0,0,0,0,20,0,1,280,1086,405,4.751879699,0,0.94
270819450,0,0,0,0,3,1,3,324,984,405,5,0,0.98
270886410,0,0,0,0,1,0,1,302,984,717,5,0,0.82
270982125,0,0,0,0,20,0,1,247,990,405,3.842105263,0,0.92
271056285,0,0,0,0,8,0,1,632,1110,405,4,0,0.96
271093905,0,0,0,0,7,0,1,269,1050,405,4.785714286,0,0.96
271228095,0,0,0,0,0,0,5,258,1056,405,5,0,0.91
271234350,0,0,0,0,3,0,2,258,1041,405,4.492481203,0,0.92
271508040,0,0,0,0,20,0,2,247,981,405,4.620300752,0,0.94
271552050,0,0,0,0,9,1,2,258,1074,405,4.834586466,0,0.97
271565775,0,0,0,0,3,0,5,302,2913,405,5,0,0.81
271623780,0,0,0,0,1,0,1,313,1011,496,5,0,0.87
271751895,0,0,0,0,2,0,1,522,1209,444,5,0,0.92
271759140,0,0,0,0,8,0,1,302,1011,405,4.860902256,0,0.96
271874160,1,0,0,0,13,0,30,2403,13917,72295,4,1,0.96
271917405,0,0,0,0,8,0,1,280,993,405,4.338345865,0,0.96
271929915,0,0,0,0,3,0,8,467,1458,964,4,0,0.94
271981980,0,0,0,0,20,0,1,247,1098,405,1.601503759,0,0.93
272173275,0,0,0,0,8,0,1,269,993,405,4.812030075,0,0.96
272226735,0,0,0,0,20,0,1,247,978,405,4.34962406,0,0.9
272250405,0,0,0,0,5,0,3,313,987,405,5,0,0.97
272278845,0,0,0,0,3,0,13,258,981,405,4.977443609,0,0.97
272306025,0,0,0,0,1,0,1,258,1032,431,5,0,0.87
272325465,0,0,0,0,6,0,1,280,2526,405,4.086466165,0,0.78
272342205,0,0,0,0,7,0,6,511,1113,483,5,0,0.97
272405655,0,0,0,0,20,0,24,335,4050,405,5,0,0.91
272430855,0,0,0,0,0,0,12,324,1626,4175,4,1,0.74
272458530,0,0,0,0,8,0,3,753,1206,1276,5,0,0.73
272477295,0,0,0,0,10,1,1,258,978,405,4.958646617,0,0.96
272508300,0,0,0,0,1,0,1,258,1227,405,4.95112782,0,0.89
272563020,0,0,0,0,3,0,2,357,1146,860,5,0,0.92
272575035,0,0,0,0,1,0,26,445,1146,626,4,0,0.95
272587815,0,0,0,0,6,0,17,489,999,1094,4,0,0.86
272661705,0,0,0,0,6,0,3,445,1167,405,5,0,0.98
272684115,0,0,0,0,8,0,1,247,990,405,5,0,0.96
272759220,0,0,0,0,8,0,2,258,1002,405,5,0,0.96
272772720,0,0,0,0,6,0,3,280,981,444,5,0,0.94
272776680,0,0,0,0,8,0,1,269,1233,405,4,0,0.93
272798730,0,0,0,0,1,0,14,324,2475,3070,4,1,0.78
272894535,0,0,0,0,20,0,3,456,1086,405,5,0,0.94
272934540,0,0,0,0,8,0,1,269,975,405,4.033834586,0,0.94
273081420,0,0,0,0,8,0,1,302,1266,418,4,0,0.88
273172185,0,0,0,0,6,0,1,335,996,405,4.812030075,0,0.96
273183480,0,0,0,0,4,0,3,258,1002,444,5,0,0.97
273303000,0,0,0,0,17,0,1,258,996,405,1,0,0.93
273316365,0,0,0,0,20,1,5,258,975,405,5,0,0.88
273331890,0,0,0,0,11,0,1,269,1056,548,5,0,0.95
273385035,0,0,0,0,1,0,26,5461,67422,198915,5,1,0.71
273458475,0,0,0,0,7,1,1,269,981,405,5,0,0.98
273661920,0,0,0,0,8,0,3,379,1320,405,5,0,0.9
273721995,0,0,0,0,20,0,6,291,987,405,5,0,0.94
273758985,0,0,0,0,20,1,3,247,981,405,5,0,0.9
273812625,0,0,0,0,3,0,1,357,1077,405,4,0,0.95
273847770,0,0,0,0,20,0,1,258,987,405,4.327067669,0,0.92
273888810,0,0,0,0,7,0,1,313,1167,405,5,0,0.96
273913785,0,0,0,0,3,0,1,247,987,405,4,0,0.93
273929265,0,0,0,0,20,0,2,247,1020,405,4.330827068,0,0.93
274032360,0,0,0,0,7,0,3,401,978,405,4.187969925,0,0.93
274080375,0,0,0,0,9,0,2,269,1320,405,4,0,0.89
274093425,0,0,0,0,3,0,1,247,1071,691,5,0,0.9
274117095,0,0,0,0,14,0,1,269,1164,405,4.751879699,0,0.99
274127670,0,0,0,0,20,0,1,247,987,405,4.184210526,0,0.92
274171005,0,0,0,0,8,1,2,269,1014,405,5,0,0.98
274181580,0,0,0,0,1,0,10,324,984,405,5,0,0.96
274214385,0,0,0,0,20,0,19,313,1068,1107,4,0,0.83
274255695,0,0,0,0,0,0,7,379,1071,405,5,0,0.97
274299165,0,0,0,0,8,0,16,280,1125,11130,4,1,0.81
274390425,0,0,0,0,20,0,1,379,1083,405,5,0,0.95
274410405,0,0,0,0,20,0,1,247,1014,405,3.906015038,0,0.93
274461435,0,0,0,0,16,0,2,610,1434,1211,5,0,0.82
274486365,0,0,0,0,20,0,1,269,993,405,4.77443609,0,0.94
274495050,0,0,0,0,7,1,1,258,1083,405,4.755639098,0,0.98
274515705,0,0,0,0,20,0,1,280,996,405,4.778195489,0,0.95
274575915,0,0,0,0,6,0,1,258,996,405,4.706766917,0,0.95
274576410,0,0,0,0,6,0,7,324,1695,990,4,0,0.95
274743945,0,0,0,0,9,1,3,302,1068,405,5,0,0.95
274747365,0,0,0,0,20,0,2,302,1659,834,5,0,0.88
274753890,0,0,0,0,4,0,3,588,993,405,5,0,0.99
274826475,0,0,0,0,8,0,1,797,1056,405,4,0,0.89
274863915,0,0,0,0,9,0,1,302,1131,405,5,0,0.95
275029065,0,0,0,1,20,0,15,4966,14232,38339,4,1,0.72
275158710,0,0,0,0,6,0,3,346,1011,405,5,0,0.97
275222250,0,0,0,0,3,1,1,247,981,405,5,0,0.97
275232195,0,0,0,0,20,0,4,346,1110,990,4,0,0.92
275276115,0,0,0,0,8,0,2,258,1038,405,4.823308271,0,0.93
275305365,0,0,0,0,7,1,4,467,990,405,4,0,0.96
275305950,0,0,0,0,8,0,14,962,8061,1406,4,0,0.83
275388795,0,0,0,0,8,0,1,302,978,405,4.511278195,0,0.95
275448555,0,0,0,0,3,1,1,258,993,405,5,0,0.98
275784030,0,0,0,0,20,0,1,247,996,405,4.086466165,0,0.93
275842845,0,0,0,0,8,1,6,324,987,405,4.864661654,0,0.98
275884605,0,0,0,0,3,0,5,357,1011,405,5,0,0.99
275955390,0,0,0,0,20,0,1,247,972,405,3.748120301,0,0.9
275975010,0,0,0,0,8,0,1,313,1650,405,5,0,0.89
275979780,0,0,0,0,8,0,1,280,1029,405,5,0,0.93
276026715,0,0,0,0,1,0,2,280,1173,418,4,0,0.86
276078330,0,0,0,0,20,0,17,390,1356,2667,5,1,0.82
276081255,0,0,0,0,10,1,5,357,1047,405,5,0,0.98
276088725,0,0,0,0,0,0,3,335,1023,405,4,0,0.84
276090390,0,0,0,0,6,0,3,808,1638,535,4,0,0.93
276200280,0,0,0,0,20,0,1,247,1035,405,4.169172932,0,0.92
276255090,0,0,0,0,1,0,1,258,975,405,5,0,0.87
276290370,0,0,0,0,1,0,9,258,1008,405,5,0,0.96
276359490,0,0,0,0,6,0,2,269,1077,405,4.909774436,0,0.97
276407910,0,0,0,0,20,0,1,247,978,405,4.357142857,0,0.9
276415785,0,0,0,0,20,0,2,269,990,405,4.898496241,0,0.94
276426855,0,0,0,0,1,0,6,566,1080,405,4,0,0.93
276427935,0,0,0,0,15,0,1,258,1017,405,4.736842105,0,0.98
276447240,0,0,0,0,20,0,11,258,981,405,4.54887218,0,0.95
276453270,0,0,0,0,1,0,1,258,1029,522,5,0,0.86
276463080,0,0,0,0,1,0,8,302,1029,405,5,0,0.96
276471000,0,0,0,0,6,0,2,577,1020,405,5,0,0.97
276670125,0,0,0,0,13,0,1,478,990,405,4.582706767,0,0.98
276736365,0,0,0,0,3,1,1,258,975,405,5,0,0.95
276827940,0,0,1,0,4,0,27,4493,5736,31449,4,1,0.82
276983865,0,0,0,0,3,0,2,313,1014,405,5,0,0.97
276983910,0,0,0,0,20,0,5,313,1023,405,4,0,0.91
276995475,0,0,0,0,20,0,2,247,1062,405,4.5,0,0.93
277005825,0,0,0,0,20,0,22,456,1272,2628,4,1,0.78
277016085,0,0,0,0,8,0,16,599,1377,2719,4,1,0.72
277029720,0,0,0,0,6,0,1,280,987,405,4.729323308,0,0.95
277079175,0,0,0,0,20,0,2,247,1023,561,5,0,0.92
277232670,0,0,0,0,20,0,2,247,2655,405,3.736842105,0,0.8
277305885,0,0,0,0,20,0,1,247,1053,405,3.669172932,0,0.93
277342155,0,0,0,0,8,0,7,324,1308,405,5,0,0.9
277346475,0,0,0,0,20,0,1,247,996,405,4.082706767,0,0.93
277355700,0,0,0,0,6,0,2,357,1179,405,5,0,0.97
277370055,0,0,0,0,8,0,4,335,984,1042,5,0,0.92
277471800,0,0,0,0,8,0,1,269,984,405,4,0,0.95
277507305,0,0,0,0,20,0,22,247,1161,405,5,0,0.86
277576335,0,0,0,0,6,0,1,335,972,405,5,0,0.94
277654500,0,0,0,0,9,0,17,709,1191,1276,4,0,0.71
277767180,0,0,0,0,6,0,1,280,1071,405,4.571428571,0,0.95
277812675,0,0,0,0,14,0,30,1545,9978,12001,4,1,0.83
277845255,0,0,0,0,20,0,7,258,1158,600,5,0,0.94
277994655,0,0,0,0,0,0,1,280,990,405,4.706766917,0,0.87
278067015,0,0,0,0,8,0,2,280,1107,405,5,0,0.94
278071290,0,0,0,0,1,0,1,247,978,457,5,0,0.82
278098695,0,0,0,0,3,0,4,291,975,405,5,0,0.96
278106300,0,0,0,0,6,0,3,258,1011,405,4.834586466,0,0.96
278130465,0,0,0,0,20,0,1,280,1362,600,5,0,0.88
278163720,0,0,0,0,20,0,14,247,1008,405,4.988721805,0,0.93
278185095,0,0,0,0,8,0,6,379,1179,431,5,0,0.96
278227665,0,0,0,0,20,0,1,368,1005,405,5,0,0.95
278332200,0,0,0,0,5,0,9,731,1629,1471,4,0,0.72
278457705,0,0,0,0,0,0,22,313,3549,22869,4,1,0.82
278499105,0,0,0,0,20,0,2,247,1065,405,4.289473684,0,0.93
278527680,0,0,0,0,6,0,2,335,981,405,5,0,0.95
278657370,0,0,0,0,20,0,1,247,978,405,4.428571429,0,0.9
278669160,0,0,0,0,13,0,1,258,1068,405,4.755639098,0,0.97
278734725,0,0,0,0,1,0,27,1567,5997,2667,4,0,0.72
279001485,0,0,0,0,20,0,5,830,11520,2433,4,0,0.79
279053775,0,0,0,0,6,0,3,280,975,405,4.37593985,0,0.92
279129600,0,0,0,0,9,0,2,247,1008,405,5,0,0.97
279133785,0,0,0,0,1,0,2,467,1209,431,4,0,0.88
279138555,0,0,0,0,20,0,1,247,978,405,4.357142857,0,0.9
279204480,0,0,0,0,0,0,2,445,1248,626,4,0,0.83
279304785,0,0,0,0,3,1,2,830,1002,405,4.563909774,0,0.91
279323550,0,0,0,0,11,0,2,280,1026,405,4.928571429,0,0.97
279347625,0,0,0,0,20,0,1,269,996,405,5,0,0.95
279366210,0,0,0,0,8,0,6,302,1041,639,5,0,0.91
279455535,0,0,0,0,8,0,1,390,1146,496,5,0,0.95
279621855,0,0,1,0,15,0,22,698,2634,8361,4,1,0.77
279660690,0,0,0,0,7,0,19,335,1077,405,4,0,0.85
279756855,0,0,0,0,3,0,21,357,1044,405,5,0,0.9
279775530,0,0,0,0,0,0,3,258,975,457,5,0,0.82
280162395,0,0,0,0,1,0,1,247,972,405,5,0,0.87
280322910,0,0,0,0,8,0,1,599,18624,7854,4,0,0.85
280449450,0,0,0,0,8,0,4,434,1038,405,4.710526316,0,0.94
280482300,0,0,0,0,3,0,10,258,972,405,5,0,0.97
280500975,0,0,0,0,20,0,6,258,1575,483,5,0,0.89
280512000,1,0,0,0,8,0,30,1644,81753,87115,4,1,0.79
280705770,1,0,1,0,8,0,29,1292,16485,160461,4,1,0.96
280802925,0,0,0,0,6,0,10,533,1161,1315,4,0,0.75
280841085,0,0,0,0,6,0,3,291,1047,405,5,0,0.95
280865745,0,0,0,0,3,0,6,269,981,405,5,0,0.98
280983870,0,0,0,0,8,0,1,258,1074,405,4.84962406,0,0.95
280991250,0,0,0,0,20,0,1,247,975,405,4.593984962,0,0.92
281163645,0,0,0,0,6,0,3,368,1188,405,4,0,0.94
281169990,0,0,1,0,5,0,25,1171,2490,405,4,0,0.72
281180340,0,0,0,0,8,0,1,258,990,405,4.729323308,0,0.96
281222550,0,0,0,0,8,0,4,346,1458,418,5,0,0.93
281448135,0,0,0,0,9,0,10,632,1050,1276,4,0,0.77
281563920,0,0,0,0,6,0,1,313,1098,444,5,0,0.97
281765970,0,0,0,0,20,0,1,247,972,405,3.72556391,0,0.9
281772765,0,0,0,0,20,0,30,511,1731,5046,4,1,0.78
282008025,0,0,0,0,8,0,1,258,1038,405,4.812030075,0,0.93
282143430,0,0,0,0,6,0,16,280,1281,3057,5,1,0.9
282144015,0,0,0,0,8,0,27,269,25665,405,4,0,0.94
282148605,0,0,0,0,8,0,1,533,1026,561,4,0,0.95
282246480,0,0,0,0,6,0,6,291,1002,405,5,0,0.96
282273660,0,0,0,0,20,0,1,247,1062,405,4.398496241,0,0.93
282283470,0,0,0,0,8,0,1,258,1041,405,4.981203008,0,0.93
282417660,0,0,0,0,8,0,2,302,999,405,4,0,0.96
282451950,0,0,0,0,20,0,2,247,975,405,5,0,0.92
282481380,0,0,0,0,8,0,3,313,1179,600,4,0,0.95
282484125,0,0,0,0,8,0,13,665,1104,1185,4,0,0.8
282547350,0,0,0,0,3,0,1,269,975,405,4.906015038,0,0.94
282560355,0,0,0,0,8,0,1,313,1050,405,4.642857143,0,0.96
282619485,0,0,0,0,3,0,16,247,2178,4032,5,1,0.88
282644730,0,0,0,0,8,0,5,511,1539,1510,4,0,0.73
282717855,0,0,0,0,0,1,7,335,1008,405,5,0,0.97
282746655,0,0,0,0,20,1,2,247,984,405,4.30075188,0,0.89
283070835,0,0,0,0,8,0,1,258,1053,626,5,0,0.93
283286745,0,0,0,0,6,0,21,830,3141,8439,5,1,0.85
283445820,0,0,0,0,19,0,1,313,990,405,5,0,0.94
283458510,0,0,0,0,20,0,11,368,1020,665,4,0,0.94
283547610,0,0,0,0,3,0,12,269,993,756,5,0,0.95
283569300,0,0,0,0,1,0,2,863,1971,912,4,0,0.78
283572000,0,0,0,0,20,0,1,346,1032,418,4,0,0.92
283607775,0,0,0,0,20,0,2,247,975,405,4.639097744,0,0.92
283647690,0,0,0,0,20,1,1,247,993,405,4.289473684,0,0.89
283695660,0,0,0,0,20,0,1,247,1152,405,4.19924812,0,0.92
284128650,0,0,0,0,6,1,1,258,972,405,4.695488722,0,0.96
284185170,0,0,0,0,11,0,2,280,1038,665,5,0,0.93
284295195,0,0,0,0,8,0,4,434,1719,626,4,0,0.94
284458365,0,0,0,0,8,0,1,302,990,405,4.868421053,0,0.96
284480370,0,0,0,0,6,0,1,291,1014,405,4.755639098,0,0.95
284528565,1,0,1,0,9,0,29,1028,9783,18254,4,1,0.78
284528970,0,0,0,0,6,0,1,280,1059,405,4.665413534,0,0.94
284550075,0,0,0,0,8,0,1,962,5421,1029,4,0,0.88
284699835,0,0,0,0,20,0,1,324,981,470,5,0,0.92
284866560,0,0,0,0,20,0,1,247,1056,405,5,0,0.95
285148215,0,0,0,0,6,0,4,335,978,405,5,0,0.95
285159915,0,0,0,0,8,0,1,269,1176,444,5,0,0.94
285217515,0,0,0,0,8,0,5,346,1014,405,5,0,0.97
285235020,0,0,0,0,0,0,1,258,975,405,5,0,0.86
285249015,0,0,0,0,20,1,1,280,984,405,5,0,0.9
285317415,0,0,0,1,9,0,2,247,1137,405,4,0,0.83
285342840,0,0,0,0,20,0,1,247,1059,405,3.409774436,0,0.93
285602580,0,0,0,0,3,0,12,885,1500,2641,5,1,0.74
285674400,0,0,0,0,20,0,1,302,1014,951,5,0,0.92
285829335,0,0,0,0,1,0,4,324,1656,600,4,0,0.9
285832800,0,0,0,0,0,0,5,258,975,405,5,0,0.89
285843645,0,0,0,0,15,0,1,269,978,405,4.646616541,0,0.96
285898635,0,0,0,0,3,0,1,258,1017,756,5,0,0.9
285941880,0,0,0,0,6,0,1,258,999,405,4.894736842,0,0.95
286286175,0,0,0,0,16,0,2,720,1092,405,5,0,0.89
286289550,0,0,0,0,20,1,1,269,1008,405,4.819548872,0,0.91
286365465,0,0,0,0,0,0,10,401,978,405,5,0,0.94
286566210,0,0,0,0,0,0,1,313,1719,977,4,0,0.87
286994430,0,0,0,0,4,0,1,302,999,405,4.872180451,0,0.97
287083710,0,0,0,0,20,0,1,247,975,405,4.646616541,0,0.92
287118225,0,0,0,0,8,0,1,401,1134,561,5,0,0.96
287141445,0,0,0,0,6,0,3,313,975,405,4.823308271,0,0.95
287199855,0,0,0,0,6,0,1,302,990,405,4.642857143,0,0.95
287257500,1,0,0,0,15,0,24,1644,6222,52002,4,1,0.79
287375265,0,0,0,0,6,0,1,280,978,405,4.890977444,0,0.94
287435835,0,0,0,0,8,0,2,379,1242,782,5,0,0.93
287531460,0,0,0,0,9,0,3,247,1002,405,4.691729323,0,0.97
287618580,0,0,0,0,4,0,7,368,1020,405,4,0,0.94
287868060,0,0,0,0,8,0,4,357,1047,405,4,0,0.94
287974710,0,0,0,0,20,0,1,247,1020,405,4.338345865,0,0.93
287976420,0,0,0,0,8,0,2,313,2802,418,4,0,0.8
288152100,0,0,0,0,3,0,1,258,1023,405,4.838345865,0,0.96
288164205,0,0,0,0,1,0,7,731,1137,756,4,0,0.91
288231660,0,0,0,0,8,0,1,269,999,405,4.860902256,0,0.96
288291870,0,0,0,0,20,0,1,247,981,405,4.766917293,0,0.94
288311130,0,0,0,0,8,0,6,390,1041,405,4.721804511,0,0.94
288363735,0,0,0,0,20,0,1,247,1170,405,3.458646617,0,0.92
288383805,0,0,0,0,8,0,1,335,3129,1354,4,0,0.78
288591300,0,0,0,0,20,1,1,247,978,405,4.492481203,0,0.87
288889515,0,0,0,0,3,0,4,258,1086,418,4,0,0.96
289000440,0,0,0,0,20,0,4,247,987,405,4.518796992,0,0.94
289049805,0,0,0,0,1,0,16,302,1143,938,5,0,0.89
289069830,0,0,0,0,3,0,2,346,1011,405,5,0,0.97
289235790,0,0,0,0,0,0,30,918,27417,35206,4,1,0.79
289249920,0,0,0,0,9,0,3,302,1026,496,5,0,0.93
289277595,0,0,0,0,0,0,9,423,1014,769,5,0,0.9
289331820,0,0,0,0,20,0,1,269,1008,405,4.804511278,0,0.95
289363500,0,0,0,0,11,0,25,1600,1764,13405,5,1,0.8
289386315,0,0,0,0,4,0,1,258,975,405,4.627819549,0,0.95
289440225,0,0,0,0,20,0,1,247,1002,405,4.127819549,0,0.93
289464480,0,0,0,0,4,0,3,445,993,431,5,0,0.99
289480500,0,0,0,0,16,0,1,335,981,405,4.69924812,0,0.95
289508760,0,0,0,0,20,0,1,280,978,405,4.864661654,0,0.93
289511235,0,0,0,0,0,0,1,258,972,405,4.992481203,0,0.86
289514655,0,0,0,0,1,0,29,346,1275,3590,4,1,0.76
289542915,0,0,0,0,20,0,2,247,1062,405,4.454887218,0,0.93
289675485,0,0,0,0,4,0,21,665,1902,9414,4,1,0.89
289683045,0,0,0,1,0,0,24,18133,14493,230245,4,1,0.73
289755585,0,0,0,0,8,0,2,324,1053,405,5,0,0.96
289768770,0,0,0,0,20,0,1,291,1161,405,4,0,0.91
289798155,0,0,0,0,6,0,1,280,972,405,4.755639098,0,0.94
289848735,0,0,0,0,4,0,4,302,1119,665,4,0,0.95
289897335,0,0,0,0,8,0,3,247,1014,405,5,0,0.96
289952325,0,0,0,0,10,1,4,544,1008,405,5,0,0.99
289979685,0,0,0,0,6,0,1,500,1191,639,5,0,0.96
289979820,0,0,0,0,20,0,1,247,975,405,4.541353383,0,0.92
290063970,0,0,0,0,9,0,11,258,975,405,4.984962406,0,0.96
290093580,0,0,0,0,3,0,1,258,972,405,4.872180451,0,0.94
290141325,0,0,0,0,0,1,1,269,984,405,4.781954887,0,0.9
290155095,0,0,0,0,1,0,2,291,1248,405,4,0,0.82
290373975,0,0,0,0,1,0,1,258,975,405,4.842105263,0,0.87
290391075,0,0,0,0,8,0,1,247,1098,405,4.586466165,0,0.95
290405970,0,0,0,0,20,0,2,247,1002,405,4.586466165,0,0.95
290437335,0,0,0,0,8,0,1,291,3927,548,5,0,0.87
290438100,0,0,1,0,6,0,27,313,2331,15979,5,1,0.87
290438775,0,0,0,0,20,0,1,247,1002,405,4.169172932,0,0.93
290530755,0,0,0,0,20,0,1,247,987,405,4.244360902,0,0.92
290592675,0,0,0,0,9,0,1,269,1038,405,4.718045113,0,0.94
290675295,0,0,0,1,0,0,1,8508,972,470,4,4,0.71
290764980,0,0,0,0,20,0,1,247,1038,405,4.387218045,0,0.92
290845215,0,0,0,0,0,0,1,522,1773,522,4,0,0.79
290892060,0,0,0,0,5,0,10,555,1026,704,4,0,0.96
290906505,0,0,0,0,5,0,1,390,1002,405,4,0,0.93
291033180,0,0,0,0,20,0,1,247,1056,405,4.560150376,0,0.95
291041685,0,0,0,0,8,0,5,335,1050,405,5,0,0.96
291222990,0,0,0,0,6,0,30,258,1386,405,5,0,0.82
291253860,0,0,0,0,6,0,1,258,996,405,4.796992481,0,0.95
291333285,0,0,0,0,9,0,6,357,996,405,5,0,0.98
291347910,0,0,0,0,20,0,1,247,981,405,4.781954887,0,0.94
291352905,0,0,0,0,0,0,2,390,1026,1224,4,0,0.73
291389895,0,0,0,0,20,0,1,269,972,405,3.812030075,0,0.9
291425850,0,0,0,0,7,0,23,1435,3282,4968,5,1,0.74
291471255,0,0,0,0,13,0,7,456,1374,548,4,0,0.93
291485160,0,0,0,1,20,0,1,247,1029,405,5,0,0.9
291495060,0,0,0,0,6,0,1,269,993,405,4.827067669,0,0.95
291608055,0,0,0,0,5,0,3,258,1266,405,5,0,0.9
291812220,0,0,0,0,0,0,2,291,993,535,5,0,0.84
291880935,0,0,0,0,20,0,1,258,1065,405,4.503759398,0,0.95
291951540,0,0,0,0,9,0,1,258,1065,405,4.864661654,0,0.95
291957840,0,0,0,0,20,1,1,258,987,405,4.481203008,0,0.89
292088250,0,0,0,1,4,0,8,522,5373,652,4,0,0.84
292238865,0,0,1,0,6,0,30,412,5667,20035,5,1,0.88
292365180,0,0,0,0,9,0,11,258,1113,405,4,0,0.95
292450140,0,0,0,0,6,0,1,258,990,405,4.898496241,0,0.95
292552110,0,0,0,0,5,1,2,258,978,405,4.864661654,0,0.96
292622580,0,0,0,0,20,1,1,258,1194,405,4.003759398,0,0.9
292623705,0,0,0,0,8,0,1,313,984,405,5,0,0.96
292643415,0,0,0,0,8,0,3,335,1008,405,5,0,0.97
292671000,0,0,0,0,20,0,1,247,975,405,4.627819549,0,0.92
292695030,0,0,0,0,20,0,1,247,1161,405,3.785714286,0,0.92
292717845,0,0,0,0,1,0,5,489,2337,977,5,0,0.78
292742865,0,0,0,0,0,0,30,6836,10935,48609,4,1,0.83
292745565,0,0,0,0,8,0,4,280,1347,405,4.860902256,0,0.89
292817205,0,0,0,0,3,0,1,291,999,405,5,0,0.96
292855815,0,0,0,0,8,0,2,269,1134,405,5,0,0.95
292883760,0,0,0,0,6,0,1,346,1008,509,5,0,0.95
292972995,0,0,0,0,3,1,4,313,1014,405,5,0,1
293150295,0,0,0,0,3,0,1,379,1095,1302,5,0,0.76
293174055,0,0,0,0,8,0,6,291,1014,405,5,0,0.96
293209650,1,0,1,0,6,0,27,1611,4332,45970,4,1,0.97
293254290,0,0,0,0,8,0,1,456,1140,509,5,0,0.95
293281470,0,0,0,0,20,0,1,247,1011,405,4.289473684,0,0.93
293314095,0,0,0,0,6,0,15,368,1257,5241,4,1,0.82
293350725,0,0,0,0,20,0,1,247,981,405,4.80075188,0,0.94
293358015,0,0,0,0,8,0,1,269,1065,405,5,0,0.94
293384970,0,0,0,0,8,0,1,247,987,405,4.740601504,0,0.96
293543235,0,0,0,0,20,0,4,269,987,457,5,0,0.92
293788710,0,0,0,0,6,0,4,401,1062,626,5,0,0.95
293798925,0,0,0,0,6,0,2,346,1074,405,5,0,0.98
293811345,0,0,0,0,8,0,1,830,1719,782,4,0,0.9
293866875,0,0,0,0,20,0,1,247,978,405,4.406015038,0,0.9
293869035,0,0,0,0,0,0,1,412,996,418,5,0,0.9
293946525,0,0,0,0,20,0,1,247,984,405,4.251879699,0,0.92
293969970,0,0,0,0,6,0,1,258,1215,405,5,0,0.94
294203610,0,0,0,0,20,0,3,247,1020,405,5,0,0.95
294230835,0,0,0,0,0,0,21,368,2643,11819,4,1,0.85
294235695,0,0,0,0,6,0,1,258,1026,405,4.815789474,0,0.95
294277950,0,0,0,0,6,0,1,258,984,405,4.330827068,0,0.91
294444585,0,0,0,0,4,0,1,533,1095,405,5,0,1
294499935,0,0,0,0,1,0,29,2194,6363,19060,4,1,0.86
294868080,0,0,0,0,3,0,1,555,1086,405,4.72556391,0,1
295150545,0,0,0,0,6,0,5,489,4467,1341,4,0,0.93
295202475,0,0,0,0,11,0,19,1314,2217,10675,4,1,0.74
295433415,0,0,0,1,20,0,10,599,1068,574,4,0,0.87
295467705,0,0,0,0,20,0,1,258,1023,405,4.706766917,0,0.94
295567470,0,0,0,0,6,0,1,324,987,613,5,0,0.95
295636815,0,0,0,0,20,0,1,247,990,405,4.037593985,0,0.92
295673535,0,0,0,0,0,0,1,247,990,405,4,0,0.82
295678575,0,0,0,1,7,0,3,7595,1056,431,4.270676692,4,0.71
295687980,0,0,0,0,0,0,1,258,996,405,4.646616541,0,0.87
295707555,0,0,0,0,15,0,1,280,1146,1081,4,0,0.89
295733835,0,0,0,0,8,0,1,1809,3831,470,4,0,0.74
295854165,0,0,0,0,20,1,3,247,999,405,4.210526316,0,0.9
296041950,0,0,0,0,20,0,5,412,1182,1094,5,0,0.87
296113320,0,0,0,0,8,1,1,258,975,405,4.210526316,0,0.94
296294355,0,0,0,0,20,0,1,280,1029,457,5,0,0.92
296313570,0,0,0,0,6,0,1,489,1425,522,4,0,0.97
296364780,0,0,0,0,20,0,1,258,978,405,4.590225564,0,0.93
296368425,0,0,0,0,20,0,1,247,1116,405,3.819548872,0,0.93
296654760,0,0,0,0,0,0,1,258,987,457,1,0,0.82
296816985,1,0,0,0,0,0,29,1292,16581,60712,5,1,0.98
296858925,0,0,0,0,8,0,7,280,1470,405,5,0,0.89
296872020,0,0,0,0,6,0,4,401,996,405,5,0,0.97
296962065,0,0,0,0,5,0,4,555,1011,405,3,0,0.94
297049455,0,0,0,0,1,0,1,247,984,405,3,0,0.83
297058725,0,0,0,0,20,0,1,258,993,405,4.436090226,0,0.92
297085185,0,0,0,0,3,0,1,258,1098,405,5,0,0.97
297115830,0,0,0,0,3,1,5,258,1161,405,5,0,1
297237285,0,0,0,0,6,0,27,445,1416,1952,4,1,0.8
297257220,0,0,0,0,1,0,8,313,984,821,5,0,0.91
297278280,0,0,0,0,8,1,1,280,984,405,4.793233083,0,0.97
297417690,0,0,0,0,1,0,6,368,1002,639,4,0,0.89
297548910,0,0,0,0,20,0,1,247,1083,405,2.992481203,0,0.93
297644490,0,0,0,0,8,0,4,280,1014,405,5,0,0.96
297676035,0,0,0,0,3,0,6,280,978,405,5,0,0.97
297798615,0,0,0,0,9,0,1,335,1248,1224,4,0,0.79
297821250,0,0,0,0,3,0,8,258,993,1198,5,0,0.83
298062810,0,0,0,0,3,0,2,456,1026,769,4,0,0.94
298243710,0,0,0,0,20,0,6,291,1068,405,5,0,0.94
298290330,0,0,0,0,7,0,1,291,1023,405,4.834586466,0,0.94
